UNIDADE_MANEJO;N_PARC;AREA_PARC;IDADE;N_ARV;DAP;H_MED;H_COMERCIAL;QUALIDADE
9;30;515,52;10;10;26;17,1;;Normal
9;30;515,52;10;11;26,8;;;Normal
9;30;515,52;10;12;21,4;;;Normal
9;30;515,52;10;13;23,2;;;Normal
9;30;515,52;10;14;;;;Morta
9;30;515,52;10;15;19,8;;;Normal
9;30;515,52;10;16;9,1;;;Normal
9;30;515,52;10;17;17,9;;;Normal
9;30;515,52;10;18;13,1;;;Bifurcada abaixo DAP
9;30;515,52;10;19;19,2;;;Bifurcada abaixo DAP
9;30;515,52;10;20;14,9;;;Normal
9;30;515,52;10;21;10,5;;12,4;Bifurcada acima DAP
9;30;515,52;10;22;20,7;;;Normal
9;30;515,52;10;23;18,8;;;Normal
9;30;515,52;10;24;29;17,2;;Dominante
9;30;515,52;10;25;;;;Morta
9;30;515,52;10;26;12,4;;;Normal
9;30;515,52;10;27;;;;Morta
9;30;515,52;10;28;27;17,6;;Dominante
9;30;515,52;10;29;20,1;;;Normal
9;30;515,52;10;30;22,3;;;Normal
9;30;515,52;10;31;15,4;;;Normal
9;30;515,52;10;32;10,1;;6,6;Torta
9;30;515,52;10;33;23,2;;13,2;Bifurcada acima DAP
9;30;515,52;10;34;23,4;;;Normal
9;30;515,52;10;35;18,3;;9,9;Bifurcada acima DAP
9;30;515,52;10;36;;;;Morta
9;30;515,52;10;37;28;16,8;;Dominante
9;30;515,52;10;38;9,7;;6,6;Torta
9;30;515,52;10;39;14,5;;7,7;Torta
9;30;515,52;10;40;;;;Morta
9;30;515,52;10;41;24,3;;;Normal
9;30;515,52;10;42;25,2;;13,8;Bifurcada acima DAP
9;30;515,52;10;43;18,3;;;Normal
9;30;515,52;10;44;17,9;;;Normal
9;30;515,52;10;45;;;;Morta
9;30;515,52;10;46;21,1;;;Normal
9;30;515,52;10;47;19,8;;;Normal
9;30;515,52;10;48;18,9;;;Normal
9;30;515,52;10;49;21,3;;;Normal
9;30;515,52;10;50;26,2;;7,9;Bifurcada acima DAP
9;30;515,52;10;51;23,9;;;Normal
9;30;515,52;10;52;22,5;;;Normal
9;30;515,52;10;53;17,8;;;Normal
9;30;515,52;10;54;19,4;;;Normal
9;30;515,52;10;55;;;;Morta
9;30;515,52;10;56;21,1;;14,4;Bifurcada acima DAP
9;30;515,52;10;57;16,3;;;Normal
9;30;515,52;10;58;22,2;;;Normal
9;30;515,52;10;59;31;16;;Dominante
9;30;515,52;10;60;;;;Morta
9;30;515,52;10;61;13,2;;;Bifurcada abaixo DAP
9;30;515,52;10;62;16,5;;;Bifurcada abaixo DAP
9;30;515,52;10;63;23,9;;;Normal
9;30;515,52;10;64;15,9;;;Normal
9;30;515,52;10;65;23,2;;;Normal
9;30;515,52;10;66;26,8;;;Normal
9;30;515,52;10;67;19,5;;;Normal
9;30;515,52;10;68;;;;Morta
9;30;515,52;10;69;17,8;;12,7;Bifurcada acima DAP
9;30;515,52;10;70;28,9;;7,7;Bifurcada acima DAP
9;30;515,52;10;71;22,9;;;Normal
9;30;515,52;10;72;;;;Morta
9;30;515,52;10;73;23,8;;;Normal
9;30;515,52;10;74;22,4;;7,6;Bifurcada acima DAP
9;30;515,52;10;75;9,5;;13,5;Torta
9;30;515,52;10;76;16,7;;;Bifurcada abaixo DAP
9;30;515,52;10;77;19,6;;;Bifurcada abaixo DAP
9;30;515,52;10;78;24,7;;;Normal
9;30;515,52;10;79;15;;;Normal
9;30;515,52;10;80;15,3;;6,1;Torta
9;30;515,52;10;81;20,5;;7,3;Bifurcada acima DAP
9;30;515,52;10;82;;;;Morta
9;30;515,52;10;83;18,1;;;Normal
9;30;515,52;10;84;12,7;;;Normal
9;30;515,52;10;85;16,8;;;Normal
9;30;515,52;10;86;18,7;;;Normal
9;14;535,84;10;1;30;17,5;;Dominante
9;14;535,84;10;2;24;16,9;;Normal
9;14;535,84;10;3;23,4;;5,7;Torta
9;14;535,84;10;4;15;15;;Normal
9;14;535,84;10;5;9,4;;9,2;Torta
9;14;535,84;10;6;22;;6,4;Quebrada
9;14;535,84;10;7;23;16,6;;Normal
9;14;535,84;10;8;14;13,8;;Normal
9;14;535,84;10;9;24;15,4;;Normal
9;14;535,84;10;10;21,2;;;Normal
9;14;535,84;10;11;14,3;;;Normal
9;14;535,84;10;12;29;17,9;;Dominante
9;14;535,84;10;13;16,2;;;Normal
9;14;535,84;10;14;19,1;;6,7;Torta
9;14;535,84;10;15;18,4;;;Normal
9;14;535,84;10;16;18,5;;;Normal
9;14;535,84;10;17;13,2;;11,7;Bifurcada acima DAP
9;14;535,84;10;18;15,9;;;Normal
9;14;535,84;10;19;14,6;;;Normal
9;14;535,84;10;20;23,8;;;Normal
9;14;535,84;10;21;19,4;;;Normal
9;14;535,84;10;22;23,8;;;Normal
9;14;535,84;10;23;21,4;;10;Torta
9;14;535,84;10;24;23,2;;;Normal
9;14;535,84;10;25;17,9;;;Normal
9;14;535,84;10;26;20,4;;;Normal
9;14;535,84;10;27;23,8;;;Normal
9;14;535,84;10;28;19,2;;;Normal
9;14;535,84;10;29;16,4;;7,7;Bifurcada acima DAP
9;14;535,84;10;30;16,9;;;Normal
9;14;535,84;10;31;17,5;;;Normal
9;14;535,84;10;32;20,8;;;Normal
9;14;535,84;10;33;;;;Morta
9;14;535,84;10;34;24,6;;;Normal
9;14;535,84;10;35;18,1;;;Normal
9;14;535,84;10;36;22,3;;;Normal
9;14;535,84;10;37;21,9;;;Normal
9;14;535,84;10;38;11,7;;;Normal
9;14;535,84;10;39;7,9;;6,7;Torta
9;14;535,84;10;40;24;;10,9;Bifurcada acima DAP
9;14;535,84;10;41;16,4;;;Normal
9;14;535,84;10;42;14,5;;;Bifurcada abaixo DAP
9;14;535,84;10;43;19;;;Bifurcada abaixo DAP
9;14;535,84;10;44;13,2;;6,6;Torta
9;14;535,84;10;45;28,9;;7,9;Bifurcada acima DAP
9;14;535,84;10;46;17,4;;;Normal
9;14;535,84;10;47;16,2;;;Normal
9;14;535,84;10;48;20,8;;;Normal
9;14;535,84;10;49;20,9;;;Normal
9;14;535,84;10;50;19,4;;;Normal
9;14;535,84;10;51;20,3;;;Normal
9;14;535,84;10;52;15,9;;;Bifurcada abaixo DAP
9;14;535,84;10;53;20,3;;;Bifurcada abaixo DAP
9;14;535,84;10;54;15,6;;;Normal
9;14;535,84;10;55;13,2;;6,7;Torta
9;14;535,84;10;56;14,3;;;Normal
9;14;535,84;10;57;10,8;;12,1;Torta
9;14;535,84;10;58;27;16,7;;Dominante
9;14;535,84;10;59;15,2;;;Normal
9;14;535,84;10;60;14,5;;6,7;Torta
9;14;535,84;10;61;18,6;;;Normal
9;14;535,84;10;62;14,3;;12,2;Bifurcada acima DAP
9;14;535,84;10;63;19,4;;13,7;Bifurcada acima DAP
9;14;535,84;10;64;16,5;;;Normal
9;14;535,84;10;65;13,9;;;Normal
9;14;535,84;10;66;17,4;;;Normal
9;14;535,84;10;67;24,7;;;Normal
9;14;535,84;10;68;27;17,3;;Normal
9;14;535,84;10;69;18,5;;13,6;Torta
9;14;535,84;10;70;21,4;;;Normal
9;14;535,84;10;71;29;17;;Dominante
9;14;535,84;10;72;24;;;Normal
9;14;535,84;10;73;26;17,4;;Normal
9;14;535,84;10;74;21,8;;;Normal
9;14;535,84;10;75;17,4;;;Normal
9;14;535,84;10;76;12,3;;;Normal
9;14;535,84;10;77;27;17,5;;Dominante
9;14;535,84;10;78;;;;Morta
9;14;535,84;10;79;18,9;;;Normal
9;29;500,34;10;1;20;;11,2;Quebrada
9;29;500,34;10;2;;;;Morta
9;29;500,34;10;3;24;17,4;;Normal
9;29;500,34;10;4;22;17,3;;Normal
9;29;500,34;10;5;13;15,4;;Normal
9;29;500,34;10;6;19;16,1;;Normal
9;29;500,34;10;7;18;15,8;;Normal
9;29;500,34;10;8;22,3;;;Normal
9;29;500,34;10;9;22,6;;;Normal
9;29;500,34;10;10;16,1;;6,3;Bifurcada acima DAP
9;29;500,34;10;11;20,4;;;Normal
9;29;500,34;10;12;21,3;;;Normal
9;29;500,34;10;13;17,9;;;Normal
9;29;500,34;10;14;12,9;;;Normal
9;29;500,34;10;15;20,2;;;Normal
9;29;500,34;10;16;13,9;;;Normal
9;29;500,34;10;17;22,5;;;Bifurcada abaixo DAP
9;29;500,34;10;18;22,5;;;Bifurcada abaixo DAP
9;29;500,34;10;19;11,9;;11,3;Torta
9;29;500,34;10;20;15,7;;;Bifurcada abaixo DAP
9;29;500,34;10;21;21,6;;;Bifurcada abaixo DAP
9;29;500,34;10;22;21,8;;;Normal
9;29;500,34;10;23;25;17,3;;Dominante
9;29;500,34;10;24;19,8;;;Normal
9;29;500,34;10;25;18,9;;;Normal
9;29;500,34;10;26;13,4;;;Normal
9;29;500,34;10;27;23,6;;7,1;Torta
9;29;500,34;10;28;24,3;;14,5;Torta
9;29;500,34;10;29;18,6;;;Normal
9;29;500,34;10;30;22,4;;14,6;Quebrada
9;29;500,34;10;31;14,1;;6,9;Torta
9;29;500,34;10;32;16,9;;;Bifurcada abaixo DAP
9;29;500,34;10;33;18,5;;;Bifurcada abaixo DAP
9;29;500,34;10;34;18,9;;6,1;Torta
9;29;500,34;10;35;18,9;;;Normal
9;29;500,34;10;36;24;;10,1;Bifurcada acima DAP
9;29;500,34;10;37;14,7;;;Normal
9;29;500,34;10;38;28,3;;7;Torta
9;29;500,34;10;39;13,5;;;Normal
9;29;500,34;10;40;22,4;;;Normal
9;29;500,34;10;41;20;;;Normal
9;29;500,34;10;42;12,9;;13,9;Torta
9;29;500,34;10;43;18,5;;14,9;Torta
9;29;500,34;10;44;26;17,5;;Dominante
9;29;500,34;10;45;21,7;;9,2;Torta
9;29;500,34;10;46;19,9;;;Bifurcada abaixo DAP
9;29;500,34;10;47;24,5;;;Bifurcada abaixo DAP
9;29;500,34;10;48;11,3;;11,6;Torta
9;29;500,34;10;49;17,3;;;Normal
9;29;500,34;10;50;18,8;;;Normal
9;29;500,34;10;51;24,2;;;Normal
9;29;500,34;10;52;21,3;;;Normal
9;29;500,34;10;53;7,9;;;Bifurcada abaixo DAP
9;29;500,34;10;54;10;;;Bifurcada abaixo DAP
9;29;500,34;10;55;25;16,3;;Dominante
9;29;500,34;10;56;17,9;;;Bifurcada abaixo DAP
9;29;500,34;10;57;18,5;;;Bifurcada abaixo DAP
9;29;500,34;10;58;19,4;;;Normal
9;29;500,34;10;59;14,1;;;Normal
9;29;500,34;10;60;17,5;;;Normal
9;29;500,34;10;61;17,9;;;Normal
9;29;500,34;10;62;15,4;;8,5;Bifurcada acima DAP
9;29;500,34;10;63;13,9;;7,2;Torta
9;29;500,34;10;64;13,7;;6,4;Bifurcada acima DAP
9;29;500,34;10;65;18,9;;;Normal
9;29;500,34;10;66;29;17,9;;Dominante
9;29;500,34;10;67;18,9;;;Normal
9;29;500,34;10;68;22,1;;;Normal
9;29;500,34;10;69;18,7;;;Normal
9;29;500,34;10;70;19,8;;;Normal
9;29;500,34;10;71;21,3;;;Normal
9;29;500,34;10;72;18,5;;;Normal
9;29;500,34;10;73;19,4;;;Normal
9;29;500,34;10;74;24,3;;;Normal
9;29;500,34;10;75;19,5;;;Normal
9;29;500,34;10;76;15,3;;;Normal
9;29;500,34;10;77;18,7;;;Normal
9;29;500,34;10;78;27;17,5;;Dominante
9;29;500,34;10;79;;;;Morta
9;29;500,34;10;80;16,1;;;Bifurcada abaixo DAP
9;29;500,34;10;81;17,4;;;Bifurcada abaixo DAP
9;29;500,34;10;82;18,9;;;Normal
9;29;500,34;10;83;19,8;;;Normal
9;13;500,34;10;1;14,9;;;Bifurcada abaixo DAP
9;13;500,34;10;2;18,9;;;Bifurcada abaixo DAP
9;13;500,34;10;3;25;19,4;;Normal
9;13;500,34;10;4;18;16,8;;Normal
9;13;500,34;10;5;20;16;;Normal
9;13;500,34;10;6;16;18,4;;Normal
9;13;500,34;10;7;25;18,3;;Normal
9;13;500,34;10;8;22;18,2;;Normal
9;13;500,34;10;9;11,9;;7,4;Bifurcada acima DAP
9;13;500,34;10;10;21,3;;;Normal
9;13;500,34;10;11;26;19,2;;Dominante
9;13;500,34;10;12;19,6;;;Normal
9;13;500,34;10;13;18,4;;11,2;Bifurcada acima DAP
9;13;500,34;10;14;21,2;;;Normal
9;13;500,34;10;15;17,3;;13,2;Bifurcada acima DAP
9;13;500,34;10;16;22,4;;;Normal
9;13;500,34;10;17;18,3;;;Normal
9;13;500,34;10;18;19,8;;;Normal
9;13;500,34;10;19;20,7;;;Normal
9;13;500,34;10;20;13,8;;7,2;Torta
9;13;500,34;10;21;17,4;;;Normal
9;13;500,34;10;22;16,2;;;Normal
9;13;500,34;10;23;21,9;;10,1;Bifurcada acima DAP
9;13;500,34;10;24;14,7;;9,8;Bifurcada acima DAP
9;13;500,34;10;25;26;18,9;;Dominante
9;13;500,34;10;26;19,7;;9,9;Torta
9;13;500,34;10;27;18,9;;;Normal
9;13;500,34;10;28;22,3;;;Normal
9;13;500,34;10;29;27,5;;12,1;Bifurcada acima DAP
9;13;500,34;10;30;17,9;;7,3;Torta
9;13;500,34;10;31;23,9;;;Normal
9;13;500,34;10;32;17,4;;;Normal
9;13;500,34;10;33;16,3;;7,4;Torta
9;13;500,34;10;34;16,1;;;Normal
9;13;500,34;10;35;20,9;;10;Bifurcada acima DAP
9;13;500,34;10;36;17,6;;10,5;Bifurcada acima DAP
9;13;500,34;10;37;21,3;;;Normal
9;13;500,34;10;38;23,3;;;Normal
9;13;500,34;10;39;20;;;Normal
9;13;500,34;10;40;20,2;;;Normal
9;13;500,34;10;41;24,6;;;Normal
9;13;500,34;10;42;29;18,5;;Dominante
9;13;500,34;10;43;23,2;;;Normal
9;13;500,34;10;44;20,9;;;Normal
9;13;500,34;10;45;20,8;;;Normal
9;13;500,34;10;46;25,8;;;Normal
9;13;500,34;10;47;23,7;;;Normal
9;13;500,34;10;48;27;20,5;;Dominante
9;13;500,34;10;49;;;;Morta
9;13;500,34;10;50;22,1;;;Normal
9;13;500,34;10;51;25,9;;;Normal
9;13;500,34;10;52;18,3;;;Normal
9;13;500,34;10;53;23,2;;;Normal
9;13;500,34;10;54;18,1;;;Normal
9;13;500,34;10;55;15,6;;;Normal
9;13;500,34;10;56;25,5;;13,2;Quebrada
9;13;500,34;10;57;16,3;;;Normal
9;13;500,34;10;58;17,6;;;Normal
9;13;500,34;10;59;23;;;Normal
9;13;500,34;10;60;16,4;;9,8;Torta
9;13;500,34;10;61;14,1;;6,4;Torta
9;13;500,34;10;62;19,4;;;Normal
9;13;500,34;10;63;21,4;;;Normal
9;13;500,34;10;64;16,5;;;Normal
9;13;500,34;10;65;18,7;;;Normal
9;13;500,34;10;66;24,9;;;Normal
9;13;500,34;10;67;22,7;;;Normal
9;13;500,34;10;68;17,5;;16,5;Torta
9;13;500,34;10;69;18,6;;;Normal
9;13;500,34;10;70;19,4;;;Normal
9;13;500,34;10;71;19,6;;;Normal
9;13;500,34;10;72;16,8;;;Normal
9;13;500,34;10;73;;;;Morta
9;13;500,34;10;74;28;18,8;;Dominante
9;13;500,34;10;75;15,4;;15,8;Bifurcada acima DAP
9;13;500,34;10;76;19,1;;;Normal
9;13;500,34;10;77;18,9;;8,6;Bifurcada acima DAP
9;13;500,34;10;78;18,3;;;Normal
9;13;500,34;10;79;25,7;;14,9;Bifurcada acima DAP
9;13;500,34;10;80;20,3;;;Normal
9;13;500,34;10;81;23,4;;14,1;Torta
9;13;500,34;10;82;19,8;;11,6;Torta
9;13;500,34;10;83;16,9;;7,2;Torta
9;13;500,34;10;84;25,7;;;Normal
9;18;500,34;10;1;17,8;;;Bifurcada abaixo DAP
9;18;500,34;10;2;19,2;;;Bifurcada abaixo DAP
9;18;500,34;10;3;15;16;;Normal
9;18;500,34;10;4;22;18,5;;Normal
9;18;500,34;10;5;20;16,8;;Normal
9;18;500,34;10;6;21;17,8;;Normal
9;18;500,34;10;7;19,4;;16,5;Bifurcada acima DAP
9;18;500,34;10;8;20,3;;6,8;Torta
9;18;500,34;10;9;25;18,6;;Normal
9;18;500,34;10;10;21,3;;14,6;Bifurcada acima DAP
9;18;500,34;10;11;11;;15,7;Torta
9;18;500,34;10;12;22,4;;14;Torta
9;18;500,34;10;13;16,9;;;Normal
9;18;500,34;10;14;19,4;;;Normal
9;18;500,34;10;15;22,5;;;Normal
9;18;500,34;10;16;16,7;;;Normal
9;18;500,34;10;17;23,2;;;Normal
9;18;500,34;10;18;16,5;;;Normal
9;18;500,34;10;19;17,6;;;Normal
9;18;500,34;10;20;23,9;;;Normal
9;18;500,34;10;21;15,6;;;Normal
9;18;500,34;10;22;13,5;;;Normal
9;18;500,34;10;23;16,1;;;Normal
9;18;500,34;10;24;26;;5,3;Bifurcada acima DAP
9;18;500,34;10;25;17,3;;7,3;Torta
9;18;500,34;10;26;20,5;;13,4;Torta
9;18;500,34;10;27;13,2;;9,3;Torta
9;18;500,34;10;28;18,4;;;Normal
9;18;500,34;10;29;25,3;;;Normal
9;18;500,34;10;30;16,8;;;Normal
9;18;500,34;10;31;26;18,4;;Dominante
9;18;500,34;10;32;17,2;;;Normal
9;18;500,34;10;33;16,4;;;Normal
9;18;500,34;10;34;28;19,3;;Dominante
9;18;500,34;10;35;20,3;;15,9;Torta
9;18;500,34;10;36;19,8;;;Normal
9;18;500,34;10;37;19,2;;;Normal
9;18;500,34;10;38;24,4;;;Normal
9;18;500,34;10;39;22,4;;;Normal
9;18;500,34;10;40;23,6;;;Normal
9;18;500,34;10;41;23,2;;;Normal
9;18;500,34;10;42;22,3;;;Normal
9;18;500,34;10;43;21,4;;6,3;Torta
9;18;500,34;10;44;20,2;;;Normal
9;18;500,34;10;45;22,4;;;Normal
9;18;500,34;10;46;13,5;;;Normal
9;18;500,34;10;47;;;;Morta
9;18;500,34;10;48;21,2;;;Normal
9;18;500,34;10;49;21,4;;8,9;Bifurcada acima DAP
9;18;500,34;10;50;11,3;;6;Torta
9;18;500,34;10;51;17,3;;9;Bifurcada acima DAP
9;18;500,34;10;52;28;19,4;;Dominante
9;18;500,34;10;53;17,1;;;Normal
9;18;500,34;10;54;21,7;;;Normal
9;18;500,34;10;55;19,4;;;Normal
9;18;500,34;10;56;10,9;;11;Torta
9;18;500,34;10;57;21,3;;;Normal
9;18;500,34;10;58;22,4;;;Normal
9;18;500,34;10;59;14,3;;;Normal
9;18;500,34;10;60;23,1;;10;Bifurcada acima DAP
9;18;500,34;10;61;17,4;;;Normal
9;18;500,34;10;62;21,3;;;Normal
9;18;500,34;10;63;15,9;;;Normal
9;18;500,34;10;64;26,1;;;Normal
9;18;500,34;10;65;23,4;;13,4;Bifurcada acima DAP
9;18;500,34;10;66;30;20,1;;Dominante
9;18;500,34;10;67;19,1;;;Normal
9;18;500,34;10;68;20,4;;;Normal
9;18;500,34;10;69;23,2;;;Normal
9;18;500,34;10;70;20,3;;;Normal
9;18;500,34;10;71;28;18,8;;Dominante
9;18;500,34;10;72;20,9;;;Normal
9;18;500,34;10;73;18,3;;14,8;Bifurcada acima DAP
9;18;500,34;10;74;18,1;;14,6;Torta
9;18;500,34;10;75;21,2;;9,2;Bifurcada acima DAP
9;18;500,34;10;76;24;;16,3;Bifurcada acima DAP
9;18;500,34;10;77;22,3;;;Normal
9;18;500,34;10;78;24,3;;;Normal
9;18;500,34;10;79;19,9;;;Normal
9;18;500,34;10;80;16,4;;;Normal
9;18;500,34;10;81;13,2;;7,5;Torta
9;18;500,34;10;82;15,6;;;Normal
9;18;500,34;10;83;25,6;;;Normal
9;18;500,34;10;84;19,8;;;Normal
9;19;500,34;10;1;23;16,7;;Normal
9;19;500,34;10;2;9,5;;;Bifurcada abaixo DAP
9;19;500,34;10;3;11,3;;;Bifurcada abaixo DAP
9;19;500,34;10;4;23,5;;10,7;Torta
9;19;500,34;10;5;22;17;;Normal
9;19;500,34;10;6;13,5;;;Bifurcada abaixo DAP
9;19;500,34;10;7;18,7;;;Bifurcada abaixo DAP
9;19;500,34;10;8;19;15,2;;Normal
9;19;500,34;10;9;20;15,5;;Normal
9;19;500,34;10;10;16,5;;6,3;Torta
9;19;500,34;10;11;19;17,7;;Normal
9;19;500,34;10;12;25,4;;;Normal
9;19;500,34;10;13;21,7;;;Normal
9;19;500,34;10;14;18,4;;;Normal
9;19;500,34;10;15;30;;5,7;Quebrada
9;19;500,34;10;16;20,7;;;Normal
9;19;500,34;10;17;17,4;;;Normal
9;19;500,34;10;18;24,2;;;Normal
9;19;500,34;10;19;23,8;;;Normal
9;19;500,34;10;20;16;;;Bifurcada abaixo DAP
9;19;500,34;10;21;16,6;;;Bifurcada abaixo DAP
9;19;500,34;10;22;11,8;;;Bifurcada abaixo DAP
9;19;500,34;10;23;16,7;;;Bifurcada abaixo DAP
9;19;500,34;10;24;19,3;;;Bifurcada abaixo DAP
9;19;500,34;10;25;20,9;;;Normal
9;19;500,34;10;26;28;18,2;;Dominante
9;19;500,34;10;27;25,3;;;Normal
9;19;500,34;10;28;18,4;;;Normal
9;19;500,34;10;29;20,2;;;Normal
9;19;500,34;10;30;22,2;;;Normal
9;19;500,34;10;31;13,4;;;Normal
9;19;500,34;10;32;21,4;;9,4;Torta
9;19;500,34;10;33;27;18;;Normal
9;19;500,34;10;34;20,4;;;Normal
9;19;500,34;10;35;15,5;;;Normal
9;19;500,34;10;36;20,3;;;Normal
9;19;500,34;10;37;19,2;;;Normal
9;19;500,34;10;38;20,3;;;Normal
9;19;500,34;10;39;23,2;;;Normal
9;19;500,34;10;40;26,1;;;Normal
9;19;500,34;10;41;16,9;;13,3;Bifurcada acima DAP
9;19;500,34;10;42;19,8;;;Normal
9;19;500,34;10;43;22,1;;;Normal
9;19;500,34;10;44;8,5;;13,7;Torta
9;19;500,34;10;45;16,7;;;Normal
9;19;500,34;10;46;20,8;;;Normal
9;19;500,34;10;47;28;18;;Dominante
9;19;500,34;10;48;19,7;;;Normal
9;19;500,34;10;49;23,8;;;Normal
9;19;500,34;10;50;28;17,3;;Dominante
9;19;500,34;10;51;22,8;;15,1;Torta
9;19;500,34;10;52;17,4;;7,6;Torta
9;19;500,34;10;53;25,3;;;Normal
9;19;500,34;10;54;24,5;;6,9;Bifurcada acima DAP
9;19;500,34;10;55;22,9;;;Normal
9;19;500,34;10;56;28;17;;Dominante
9;19;500,34;10;57;21,9;;;Normal
9;19;500,34;10;58;32;18,5;;Dominante
9;19;500,34;10;59;14,2;;;Bifurcada abaixo DAP
9;19;500,34;10;60;17,6;;;Bifurcada abaixo DAP
9;19;500,34;10;61;17,4;;5,4;Torta
9;19;500,34;10;62;17,3;;;Normal
9;19;500,34;10;63;18,4;;;Normal
9;19;500,34;10;64;13,2;;9,5;Torta
9;19;500,34;10;65;16,5;;;Bifurcada abaixo DAP
9;19;500,34;10;66;20,3;;;Bifurcada abaixo DAP
9;19;500,34;10;67;15,4;;9,5;Bifurcada acima DAP
9;19;500,34;10;68;26,5;;;Normal
9;19;500,34;10;69;21;;;Normal
9;19;500,34;10;70;24,4;;;Normal
9;19;500,34;10;71;18,3;;15,9;Bifurcada acima DAP
9;20;535,84;10;1;21;15,9;;Normal
9;20;535,84;10;2;26;17,1;;Normal
9;20;535,84;10;3;24;16,9;;Normal
9;20;535,84;10;4;22;16,8;;Normal
9;20;535,84;10;5;24;17,3;;Normal
9;20;535,84;10;6;27;16,5;;Dominante
9;20;535,84;10;7;8,9;;;Normal
9;20;535,84;10;8;26;16,4;;Normal
9;20;535,84;10;9;15,9;;;Normal
9;20;535,84;10;10;;;;Morta
9;20;535,84;10;11;16,5;;;Normal
9;20;535,84;10;12;22,8;;;Normal
9;20;535,84;10;13;25,9;;;Normal
9;20;535,84;10;14;13,8;;;Normal
9;20;535,84;10;15;24,6;;;Normal
9;20;535,84;10;16;16,1;;;Normal
9;20;535,84;10;17;22,4;;;Normal
9;20;535,84;10;18;20,6;;8,5;Bifurcada acima DAP
9;20;535,84;10;19;27;17,5;;Normal
9;20;535,84;10;20;;;;Morta
9;20;535,84;10;21;22,2;;12,9;Bifurcada acima DAP
9;20;535,84;10;22;20,9;;;Normal
9;20;535,84;10;23;26,5;;;Normal
9;20;535,84;10;24;21,4;;8,7;Torta
9;20;535,84;10;25;18,3;;;Normal
9;20;535,84;10;26;19,2;;;Normal
9;20;535,84;10;27;10,7;;8;Torta
9;20;535,84;10;28;25,5;;;Normal
9;20;535,84;10;29;21,4;;5,2;Bifurcada acima DAP
9;20;535,84;10;30;15,7;;;Normal
9;20;535,84;10;31;18,6;;;Normal
9;20;535,84;10;32;21,7;;;Normal
9;20;535,84;10;33;20,8;;;Normal
9;20;535,84;10;34;32;17,6;;Dominante
9;20;535,84;10;35;16,5;;;Normal
9;20;535,84;10;36;;;;Morta
9;20;535,84;10;37;21,7;;;Normal
9;20;535,84;10;38;20,6;;;Normal
9;20;535,84;10;39;;;;Morta
9;20;535,84;10;40;15,4;;;Bifurcada abaixo DAP
9;20;535,84;10;41;20,7;;;Bifurcada abaixo DAP
9;20;535,84;10;42;14,8;;;Normal
9;20;535,84;10;43;27,3;;;Normal
9;20;535,84;10;44;25,2;;;Normal
9;20;535,84;10;45;32;19,3;;Dominante
9;20;535,84;10;46;15,4;;7,5;Torta
9;20;535,84;10;47;15,9;;;Normal
9;20;535,84;10;48;18,9;;;Normal
9;20;535,84;10;49;22,4;;;Normal
9;20;535,84;10;50;27,2;;;Normal
9;20;535,84;10;51;22,4;;;Normal
9;20;535,84;10;52;13,1;;13,4;Torta
9;20;535,84;10;53;28;17,5;;Dominante
9;20;535,84;10;54;26,4;;;Normal
9;20;535,84;10;55;16,4;;;Normal
9;20;535,84;10;56;31;18,8;;Dominante
9;20;535,84;10;57;10,3;;7,5;Torta
9;20;535,84;10;58;22,4;;6,7;Torta
9;20;535,84;10;59;18,7;;;Normal
9;20;535,84;10;60;14,5;;15;Torta
9;20;535,84;10;61;21,2;;;Normal
9;20;535,84;10;62;18,1;;;Normal
9;20;535,84;10;63;21,4;;;Normal
9;20;535,84;10;64;20;;;Normal
9;20;535,84;10;65;18,7;;7,9;Torta
9;20;535,84;10;66;22,4;;;Normal
9;20;535,84;10;67;17,1;;5,9;Torta
9;20;535,84;10;68;16,8;;;Normal
9;20;535,84;10;69;24,2;;;Normal
9;20;535,84;10;70;22,1;;;Normal
9;20;535,84;10;71;21,7;;;Normal
9;20;535,84;10;72;23;;;Normal
9;20;535,84;10;73;9,3;;5,4;Torta
9;20;535,84;10;74;31,8;;6,9;Torta
9;20;535,84;10;75;19,4;;7,2;Torta
9;20;535,84;10;76;20,1;;11,9;Torta
9;20;535,84;10;77;24,8;;;Normal
9;20;535,84;10;78;9,4;;;Normal
9;20;535,84;10;79;20,3;;7,6;Quebrada
9;10;500,34;10;1;24;18,8;;Normal
9;10;500,34;10;2;25;18,8;;Normal
9;10;500,34;10;3;25;20,4;;Normal
9;10;500,34;10;4;24,3;;16,1;Quebrada
9;10;500,34;10;5;14,1;;7,4;Torta
9;10;500,34;10;6;19;17,2;;Normal
9;10;500,34;10;7;7,9;;;Bifurcada abaixo DAP
9;10;500,34;10;8;15,7;;;Bifurcada abaixo DAP
9;10;500,34;10;9;20;17,3;;Normal
9;10;500,34;10;10;19,8;;;Normal
9;10;500,34;10;11;23,7;;;Normal
9;10;500,34;10;12;22,3;;;Normal
9;10;500,34;10;13;16,5;;;Normal
9;10;500,34;10;14;17,9;;;Normal
9;10;500,34;10;15;19,3;;;Normal
9;10;500,34;10;16;11,3;;;Bifurcada abaixo DAP
9;10;500,34;10;17;13,7;;;Bifurcada abaixo DAP
9;10;500,34;10;18;18,4;;;Normal
9;10;500,34;10;19;21,9;;;Normal
9;10;500,34;10;20;18,3;;;Normal
9;10;500,34;10;21;23,2;;;Normal
